carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1.04,0,3,1,66.1,60.0,6.32,6.23,4.15,4096.483681718726
2.0,1,3,1,64.3,60.0,7.87,7.83,5.05,13369.784201293687
0.42,4,4,5,61.6,56.0,4.85,4.83,2.98,1970.8611050671666
1.0,1,2,2,64.9,56.0,6.24,6.31,4.07,4239.99395535181
0.7,4,4,4,61.2,58.0,5.7,5.73,3.5,3734.3057608262216
0.3,4,6,3,61.0,55.0,4.36,4.33,2.65,821.7022888718489
0.4,3,6,3,62.5,59.0,4.72,4.66,2.93,1239.4485443806766
0.32,1,6,2,63.3,57.0,4.37,4.38,2.77,-72.47452751804758
0.71,2,4,1,63.2,57.0,5.66,5.7,3.59,1996.2248395068498
0.3,3,6,4,60.7,58.0,4.34,4.36,2.64,1166.9053368144473
0.77,4,4,2,61.7,56.0,5.85,5.91,3.63,3369.5695441054877
1.08,3,2,3,62.4,58.0,6.56,6.49,4.07,5716.971369638588
0.5,1,6,1,63.4,59.0,5.0,5.03,3.18,761.4912633875997
0.57,4,5,4,61.4,57.0,5.32,5.37,3.28,2995.3814991879008
0.73,1,5,3,64.2,54.0,5.68,5.72,3.66,3394.0950725337366
0.3,4,2,7,62.1,55.0,4.3,4.27,2.66,1493.294385028857
0.71,4,2,1,59.4,57.0,5.87,5.81,3.47,1719.7190911102812
0.32,3,4,3,59.4,58.0,4.48,4.44,2.65,219.87634948132472
0.23,1,3,5,63.8,56.0,3.94,3.9,2.5,-153.74873953742872
0.7,4,5,3,61.9,58.0,5.7,5.73,3.54,3499.1212853573493
0.7,1,2,2,63.8,58.0,5.66,5.59,3.59,1544.3555393210327
0.54,4,3,5,60.6,56.0,5.26,5.27,3.19,2669.311586119088
0.3,3,1,4,61.6,61.0,4.28,4.23,2.62,-550.2216442785525
0.71,2,5,3,61.6,56.0,5.74,5.81,3.56,3409.7458750370847
1.5,1,1,2,62.9,60.0,7.12,7.16,4.49,8603.593105891714
1.12,3,4,4,61.8,59.0,6.75,6.65,4.14,7152.975973332138
0.31,4,6,3,60.8,56.0,4.39,4.42,2.68,895.287616236254
0.7,1,1,2,63.5,59.0,5.62,5.65,3.58,1257.0561616554419
1.01,4,3,5,60.9,56.0,6.51,6.55,3.98,6629.003234268238
0.32,2,6,2,63.1,57.0,4.38,4.37,2.76,55.03693776170985
1.63,4,2,3,62.4,55.0,7.53,7.57,4.71,11005.811349147538
0.72,4,5,3,61.1,56.0,5.78,5.81,3.54,3763.6775828070304
0.39,4,1,3,60.8,56.0,4.72,4.75,2.88,-143.21276372626653
0.3,2,3,2,61.0,58.0,4.3,4.32,2.63,-913.5167975557392
1.22,2,0,1,62.2,60.0,6.77,6.89,4.25,5245.6537101561335
0.57,4,5,3,61.6,56.0,5.38,5.33,3.3,2449.9628253365954
2.03,3,1,2,59.9,58.0,8.23,8.21,4.92,13895.194507498692
0.54,4,3,2,61.7,55.0,5.24,5.27,3.24,1121.1801974619111
0.72,4,2,4,61.6,55.0,5.76,5.8,3.56,3297.463688405597
0.44,2,5,5,59.6,59.0,4.98,4.99,2.97,2243.445705295496
0.3,4,3,7,61.6,56.0,4.34,4.36,2.68,1797.8620674365627
2.01,2,1,4,62.9,59.0,7.94,8.03,5.02,14538.46578910146
0.3,4,5,3,62.3,56.0,4.28,4.32,2.68,436.8778450601212
0.31,4,3,6,61.2,56.0,4.34,4.38,2.67,1438.3914457161131
0.5,3,4,2,62.5,59.0,5.03,4.99,3.13,902.7095599220916
0.36,4,6,2,60.3,56.0,4.61,4.65,2.79,784.7344290407545
0.5,4,2,4,62.6,53.0,5.09,5.14,3.2,1476.5164444356692
0.33,2,1,5,61.6,57.0,4.43,4.45,2.73,129.81827269424275
0.97,2,3,6,61.9,54.0,6.33,6.36,3.93,6583.013416440561
0.31,4,4,7,62.0,55.0,4.37,4.41,2.72,2196.5547174332523
0.31,3,2,4,62.4,58.0,4.34,4.28,2.69,-158.98079873529923
1.51,2,0,3,61.0,58.0,7.35,7.41,4.5,9020.281268334338
0.32,1,1,3,63.2,56.0,4.32,4.38,2.75,-1108.354266523847
1.43,2,0,3,62.8,56.0,7.13,7.19,4.5,8251.268418392783
1.0,2,3,3,62.9,56.0,6.27,6.42,3.99,5324.993977955808
1.32,4,3,1,62.9,57.0,6.98,6.94,4.38,7367.399036169865
0.77,2,6,3,63.0,58.0,5.81,5.85,3.67,4150.579161478803
0.23,2,5,6,60.2,59.0,3.97,4.01,2.4,1305.757002769953
1.7,2,0,2,63.2,57.0,7.63,7.55,4.8,10164.854481234403
0.33,2,3,6,61.2,57.0,4.47,4.5,2.74,1274.8801005686946
1.06,4,4,0,62.1,55.0,6.54,6.57,4.07,4889.064088697798
0.7,1,4,2,63.8,58.0,5.56,5.67,3.58,2281.607848831165
1.01,2,3,1,63.0,58.0,6.29,6.34,3.98,4351.40839812988
1.1,3,2,3,62.5,58.0,6.59,6.54,4.1,5898.8157319748625
0.51,2,4,1,62.7,56.0,5.07,5.1,3.19,418.5937279659802
2.01,2,1,4,59.7,63.0,8.24,8.15,4.89,14436.206286934708
0.32,4,3,4,62.3,56.0,4.39,4.37,2.73,410.1338291864454
1.01,1,5,2,63.3,57.0,6.33,6.37,4.02,5344.237040854157
1.51,3,0,3,59.6,60.0,7.58,7.48,4.49,9001.4191146739
0.32,3,6,1,62.5,58.0,4.38,4.33,2.72,-303.08291305392186
0.32,2,1,3,63.2,56.0,4.38,4.32,2.75,-1043.0657169665978
1.2,4,1,2,62.6,58.0,6.74,6.71,4.21,6135.439105545255
0.42,3,3,3,60.1,61.0,4.84,4.81,2.9,527.7499122720674
2.02,4,4,1,62.7,57.0,8.07,7.93,5.03,14304.283895218628
0.34,3,1,2,60.2,59.0,4.55,4.52,2.73,-1186.2227962987367
0.52,2,3,4,62.2,63.0,5.22,5.13,3.22,1430.5746842392955
1.09,3,1,3,61.3,58.0,6.63,6.58,4.05,5532.523940420987
0.72,3,3,3,62.9,57.0,5.73,5.65,3.58,2863.3150720180656
1.56,4,3,4,61.3,56.0,7.46,7.51,4.59,11200.954205240774
0.39,4,5,3,60.5,56.0,4.75,4.77,2.88,1147.4274447298262
1.04,3,1,2,62.5,62.0,6.45,6.39,4.01,4445.217670950869
0.97,2,3,2,60.2,61.0,6.4,6.46,3.87,4479.171531857574
1.4,3,4,3,60.7,58.0,7.26,7.17,4.38,9346.114108970198
0.36,4,2,3,62.1,55.0,4.61,4.57,2.85,-130.69326051805228
0.71,4,5,2,61.8,57.0,5.72,5.76,3.55,3123.6435308170203
1.01,1,5,3,63.7,56.0,6.29,6.27,4.0,5870.947357653806
0.4,4,1,2,61.6,56.0,4.68,4.74,2.9,-566.238960777699
0.26,2,5,4,63.0,59.0,4.03,4.06,2.55,346.35650175833507
0.33,4,2,1,61.1,57.0,4.46,4.48,2.73,-1293.7911604588649
0.34,3,3,3,62.4,59.0,4.47,4.41,2.77,-151.71610739376456
0.5,4,5,2,60.6,59.0,5.13,5.16,3.12,1417.392624467007
0.33,4,4,1,61.4,57.0,4.44,4.48,2.74,-654.6043229233915
0.83,4,2,3,61.6,55.0,6.04,6.08,3.73,3740.190373533366
0.31,3,4,3,61.3,59.0,4.34,4.31,2.65,51.53251089466403
0.3,4,3,5,61.1,57.0,4.32,4.35,2.65,829.2888912239691
0.71,2,1,4,61.1,57.0,5.75,5.8,3.53,2624.1169467150185
1.58,4,4,2,60.3,56.0,7.56,7.62,4.58,10735.218189351895
0.7,4,2,2,62.5,56.0,5.64,5.69,3.54,2084.7106695589964
1.01,4,1,3,61.3,53.0,6.52,6.54,4.0,5018.107886959529
0.61,2,2,5,61.4,57.0,5.46,5.5,3.36,2596.105739382219
1.0,3,4,3,58.6,61.0,6.53,6.5,3.82,5763.753607526046
0.9,2,5,2,61.7,58.0,6.15,6.2,3.81,4541.186201827507
0.9,4,3,1,61.4,56.0,6.19,6.23,3.81,3677.216282768442
0.42,2,1,4,60.4,60.0,4.82,4.88,2.93,282.9584949318232
1.23,4,3,5,62.7,56.0,6.81,6.84,4.28,8591.151143975372
0.78,2,4,4,63.3,56.0,5.84,5.89,3.71,4114.469747363128
0.9,1,3,1,63.3,59.0,6.07,6.12,3.86,3185.340326433698
1.51,4,0,3,61.1,57.0,7.36,7.3,4.48,9266.737102273823
0.33,4,3,3,61.2,55.0,4.46,4.49,2.74,74.4205757181694
0.7,2,4,6,63.3,62.0,5.67,5.57,3.56,4240.1302159520155
1.09,4,6,2,61.9,57.0,6.57,6.61,4.08,6798.084977786895
1.08,3,1,2,62.2,58.0,6.6,6.56,4.09,4876.128686832748
0.3,4,2,5,62.1,54.0,4.32,4.35,2.69,502.58645810733697
0.46,2,4,2,63.1,56.0,4.9,4.87,3.08,493.1702474072781
0.3,4,5,5,62.1,54.0,4.32,4.35,2.69,1471.7117475602895
1.24,2,0,1,60.4,61.0,6.85,6.92,4.16,5513.6733166987115
1.15,2,2,2,62.4,57.0,6.68,6.71,4.18,5775.213304482651
1.22,4,2,1,61.7,56.0,6.91,6.83,4.24,6151.77523748284
1.03,3,2,2,62.5,59.0,6.46,6.41,4.02,4730.331545787954
0.3,4,3,3,61.9,57.0,4.26,4.3,2.65,-185.16855646052636
0.27,4,4,7,61.8,55.0,4.16,4.19,2.58,1963.303725878283
0.71,4,3,6,62.8,56.0,5.71,5.76,3.6,4432.279806082512
1.04,2,4,1,63.2,58.0,6.39,6.34,4.02,4892.287942526759
1.14,4,3,6,61.1,58.0,6.74,6.77,4.13,8262.555947863571
0.74,2,5,1,63.1,57.0,5.8,5.76,3.65,2527.5397003052426
1.05,2,4,7,59.7,55.0,6.66,6.73,4.0,8140.090453947429
1.12,0,1,1,64.6,57.0,6.5,6.47,4.19,4360.341911003491
1.1,4,2,1,63.1,58.0,6.54,6.53,4.12,5012.680608672071
0.31,3,6,2,60.0,61.0,4.43,4.41,2.65,174.01127467569177
0.71,2,2,2,60.7,60.0,5.73,5.76,3.49,1917.6101761961345
1.01,3,4,4,62.4,61.0,6.39,6.36,3.98,6178.966372231014
0.33,2,3,5,60.9,59.0,4.45,4.49,2.72,764.2872508948267
0.91,1,6,2,63.1,61.0,6.1,6.16,3.87,4701.359338959821
0.5,3,4,3,61.4,60.0,5.13,5.17,3.16,1383.1191414237937
0.27,2,5,5,61.8,59.0,4.14,4.18,2.57,958.1080549341364
0.32,4,4,3,62.4,54.0,4.38,4.4,2.74,286.3082546912333
0.55,4,5,2,60.8,56.0,5.31,5.34,3.24,1862.3261993335705
0.52,4,1,5,62.2,57.0,5.18,5.11,3.2,1717.1265191359462
1.5,2,3,4,62.4,57.0,7.24,7.31,4.54,10387.480999933492
0.41,1,3,2,64.3,54.0,4.72,4.68,3.02,-379.75059363014907
0.32,3,3,3,62.1,60.0,4.34,4.39,2.71,-253.45735575065646
0.3,4,4,4,62.3,56.0,4.26,4.28,2.66,631.1961409473452
0.59,2,5,1,63.8,57.0,5.31,5.34,3.4,1279.3531288146532
2.11,3,0,2,62.4,58.0,8.27,8.17,5.13,14189.475204890361
0.52,4,5,2,60.7,55.0,5.23,5.22,3.18,1641.3463332392444
0.8,2,4,4,63.8,55.0,5.84,5.89,3.74,4314.819815128028
0.29,2,3,6,61.5,57.0,4.24,4.27,2.62,1017.940521571501
0.31,2,3,6,62.6,61.0,4.28,4.31,2.69,1004.3598412854085
1.7,3,1,3,61.3,59.0,7.69,7.59,4.68,11161.986829434212
0.32,4,6,2,61.5,56.0,4.42,4.39,2.71,417.6671069816516
1.09,4,5,2,61.1,55.0,6.7,6.66,4.08,6478.984069823524
1.5,4,4,2,61.8,56.0,7.27,7.34,4.52,9999.667504848841
1.01,1,5,2,63.7,58.0,6.32,6.36,4.04,5293.721701885668
0.51,1,3,5,57.6,56.0,5.27,5.35,3.06,2225.3841161860046
0.35,1,5,4,61.3,65.0,4.51,4.53,2.77,763.3631839974319
2.02,4,0,2,62.7,54.2,8.03,8.08,5.05,13625.490132440207
0.9,2,5,2,62.6,58.0,6.11,6.15,3.84,4501.146576326204
1.0,1,3,3,56.6,61.0,6.65,6.61,3.75,5261.903617420515
1.02,4,4,3,62.1,57.0,6.44,6.37,3.98,5991.2963767778765
0.33,4,1,2,61.3,56.0,4.44,4.47,2.73,-1089.0996379211588
1.5,3,5,4,59.5,61.0,7.46,7.43,4.43,11097.178180016212
0.59,4,4,2,62.3,54.0,5.37,5.41,3.36,1847.3649471006502
0.3,4,4,3,61.9,54.0,4.29,4.33,2.67,190.13166104724814
0.4,4,6,3,61.7,56.0,4.72,4.74,2.92,1505.5629803094089
0.61,4,6,3,61.0,57.0,5.49,5.53,3.36,3134.5781179651285
0.5,2,6,3,59.1,59.0,5.19,5.24,3.08,2072.6882802500068
1.12,3,2,2,61.6,59.0,6.63,6.67,4.1,5629.635544456243
0.53,4,6,7,61.5,54.0,5.27,5.21,3.22,4499.439538626677
1.01,4,4,4,61.8,57.0,6.41,6.46,3.98,6437.796109879606
0.31,1,1,6,63.1,59.0,4.25,4.31,2.7,276.00266733107264
2.06,4,1,1,62.3,57.0,8.2,8.12,5.09,13688.715522210234
1.14,4,2,2,61.6,56.0,6.72,6.74,4.14,5965.561909536998
0.3,4,4,6,62.3,56.0,4.3,4.34,2.69,1598.1423022453414
0.74,1,0,3,60.6,62.6,5.79,5.85,3.53,1864.3913061727108
1.18,3,3,1,61.4,58.0,6.82,6.77,4.17,5974.921839373771
1.01,3,5,4,60.8,59.0,6.46,6.42,3.92,6625.546777902506
0.7,0,2,5,64.5,65.0,5.52,5.45,3.54,2806.593926265229
0.41,2,2,4,62.0,56.0,4.74,4.78,2.95,539.8695656952341
1.22,2,2,2,63.5,55.0,6.78,6.73,4.29,6402.206378858042
0.37,3,5,3,60.6,58.0,4.65,4.62,2.81,836.4783082059457
1.09,3,2,1,59.6,61.0,6.69,6.63,3.97,4864.7893807064065
0.78,2,4,2,62.4,58.0,5.83,5.86,3.65,3143.506016797738
1.07,4,3,5,62.4,55.6,6.48,6.55,4.07,7188.654944558091
0.4,3,5,5,61.4,56.0,4.81,4.74,2.93,2007.9445739081477
1.71,2,6,1,62.1,58.0,7.56,7.64,4.72,11840.269075560069
0.28,2,5,3,63.0,59.0,4.11,4.15,2.6,-7.517409941720871
0.32,4,5,3,61.5,56.0,4.43,4.45,2.73,587.7929401678493
0.34,4,0,4,61.9,53.9,4.5,4.53,2.79,-349.60272394088906
0.32,4,0,6,62.3,54.0,4.41,4.43,2.75,478.05388147059966
0.3,4,2,6,61.3,57.0,4.32,4.36,2.66,990.6606651850793
0.77,1,2,5,64.3,57.9,5.7,5.86,3.71,3732.943239883263
0.3,4,1,6,61.1,57.0,4.36,4.32,2.65,647.4427887519305
0.9,1,3,3,62.1,59.0,6.02,6.16,3.78,4331.084892448213
1.02,1,4,2,63.2,59.0,6.35,6.38,4.02,5067.583855056015
0.7,2,4,2,61.1,57.0,5.7,5.73,3.49,2527.3005058212484
0.43,3,4,3,59.8,58.0,4.89,4.94,2.94,1020.2541073462412
1.22,4,1,2,60.8,57.0,6.95,6.89,4.21,6343.545325047615
1.02,2,0,1,62.6,60.0,6.39,6.42,4.01,3383.9095690936797
0.31,4,1,7,62.2,54.0,4.39,4.36,2.72,1218.0279297907196
0.9,3,1,1,60.6,60.0,6.23,6.28,3.79,2838.226976019946
1.51,4,3,5,60.5,56.0,7.45,7.42,4.5,11235.650272084236
0.41,2,6,2,63.0,56.0,4.75,4.8,3.01,740.3587120328757
1.01,4,3,3,62.4,56.0,6.42,6.39,4.0,5580.0652843560965
2.03,3,0,2,60.1,58.0,8.26,8.21,4.95,13528.665889597818
1.21,2,6,1,62.3,59.0,6.74,6.78,4.21,7118.002732369929
0.41,3,3,3,60.8,59.0,4.78,4.8,2.91,467.8747065008315
1.0,1,1,4,63.9,56.0,6.37,6.18,4.01,4881.49249499396
1.02,4,3,6,61.5,57.0,6.44,6.47,3.97,7221.979340077498
0.3,4,6,3,61.9,57.0,4.29,4.33,2.67,757.9542194965602
0.41,4,4,6,60.3,56.0,4.8,4.85,2.91,2515.3976270630383
0.31,2,4,2,63.2,56.0,4.31,4.27,2.71,-621.0582693164702
0.32,3,2,6,61.5,59.0,4.41,4.37,2.7,937.4933567171415
0.38,3,2,2,61.2,62.0,4.66,4.62,2.84,-687.8888668789727
2.0,3,3,2,59.0,62.0,6.16,6.15,4.82,15941.515049966449
0.62,4,2,7,61.9,55.0,5.5,5.52,3.41,3921.0879695558538
0.31,2,2,3,63.1,58.0,4.32,4.27,2.71,-819.5425432193965
0.4,2,6,4,63.3,57.0,4.66,4.72,2.97,1661.0642570550717
1.01,2,3,3,63.4,55.0,6.35,6.4,4.04,5345.798970636697
2.0,0,5,1,59.9,61.0,8.16,8.04,4.86,13982.247240021048
0.9,3,6,1,62.3,58.0,6.27,6.05,3.84,4323.69513929591
0.47,3,5,2,60.2,61.0,5.05,4.96,3.02,1020.5961735128449
0.32,4,6,2,61.5,54.0,4.42,4.46,2.73,471.65113634492945
1.24,3,0,3,61.4,59.0,6.91,6.83,4.22,6548.588031328506
0.37,4,3,6,61.4,55.0,4.67,4.71,2.88,1809.210546901719
0.74,3,3,1,62.7,60.0,5.78,5.73,3.61,1973.5010836019696
0.53,4,2,4,61.6,57.0,5.18,5.24,3.21,1700.0315247898952
0.54,2,5,2,60.2,58.0,5.23,5.37,3.19,1583.4074316728697
0.71,0,0,3,64.4,56.0,5.64,5.6,3.62,1407.1307143743634
0.32,4,6,2,62.0,57.0,4.42,4.38,2.73,350.2730774991328
0.32,4,5,4,61.9,56.0,4.38,4.41,2.72,1098.9960726816066
0.91,4,1,4,62.5,55.0,6.25,6.2,3.89,4521.411928083128
0.46,4,1,7,62.2,55.0,4.94,4.97,3.08,2333.989869010156
0.3,4,3,7,62.1,54.0,4.3,4.33,2.68,1843.8869669697526
0.81,4,4,3,61.9,55.0,6.0,5.95,3.7,4178.191137019951
1.62,4,3,3,61.7,54.0,7.57,7.58,4.68,11269.690590403257
0.33,1,2,3,63.8,55.0,4.4,4.44,2.82,-770.4207027439766
1.7,3,5,2,61.8,58.0,7.62,7.52,4.68,11998.621593055117
1.2,3,1,1,59.0,60.0,6.99,6.95,4.11,5544.1777497371895
0.58,4,3,5,61.9,57.0,5.36,5.33,3.31,2879.6869306551807
1.7,3,3,1,62.2,59.0,7.68,7.6,4.75,10741.427395958208
1.2,4,1,4,62.1,57.0,6.84,6.8,4.23,7117.309631521238
0.85,4,6,2,61.9,56.0,6.03,6.09,3.75,4705.621647178008
0.32,1,5,2,63.1,56.0,4.36,4.39,2.76,-343.8281763310474
1.16,4,6,3,62.1,57.0,6.7,6.73,4.17,7923.690276013853
0.5,2,4,1,62.5,56.0,5.05,5.09,3.17,344.8530626818697
0.52,4,6,3,61.8,55.0,5.19,5.16,3.2,2408.6830636519217
0.92,1,5,2,63.7,57.0,6.11,6.14,3.9,4531.592155081852
1.22,2,0,2,58.8,61.0,6.94,7.0,4.1,5853.0943171780955
0.72,4,0,2,62.3,56.0,5.75,5.78,3.59,1574.9774739043673
1.51,2,2,1,60.2,59.0,7.33,7.43,4.44,8723.958922042926
0.66,4,6,2,62.7,55.0,5.56,5.61,3.5,3024.695527335818
1.7,3,4,4,60.6,58.0,7.71,7.68,4.66,12700.309387408306
0.36,3,4,2,61.1,59.0,4.59,4.55,2.79,-110.23077389756872
0.41,4,4,7,62.1,55.0,4.76,4.81,2.97,2928.7587807769123
0.8,2,4,3,62.3,57.0,5.91,5.94,3.69,3824.7750727623957
0.52,3,4,3,62.1,59.0,5.15,5.12,3.19,1547.9807217148968
0.5,2,3,3,60.9,58.0,5.08,5.1,3.1,1075.8405195145806
2.0,3,1,4,60.8,59.0,8.13,8.02,4.91,14556.033166054134
0.74,4,4,5,61.5,54.0,5.84,5.86,3.6,4624.123828093929
1.21,3,3,3,62.2,60.0,6.79,6.75,4.21,7207.022343990531
1.6,3,6,1,61.9,58.0,7.54,7.49,4.65,10805.783060839076
0.52,4,4,6,62.3,56.0,5.14,5.16,3.21,3241.44358978995
1.52,3,5,4,60.1,59.0,7.49,7.45,4.49,11288.890289029729
0.28,2,5,4,60.9,59.0,4.19,4.22,2.56,595.6310645817462
1.0,3,1,1,62.5,56.0,6.38,6.3,3.96,3730.2476590547135
2.06,1,1,2,59.0,64.0,8.39,8.13,4.89,13751.354102635225
0.81,2,0,2,63.1,59.0,5.88,5.91,3.72,2047.5994264676576
0.7,2,5,2,63.3,58.0,5.63,5.57,3.55,2701.0116180285177
2.21,4,2,1,61.9,56.0,8.4,8.36,5.19,15515.659272205463
0.32,4,2,3,62.2,57.0,4.38,4.36,2.72,-422.6686981188054
0.7,1,2,5,61.4,64.0,5.73,5.61,3.48,3025.4418207006966
0.3,2,3,5,59.7,63.0,4.34,4.37,2.6,529.9047176970153
0.52,3,4,2,61.1,59.0,5.21,5.17,3.17,1077.6516162719895
1.57,3,3,2,59.5,58.0,7.56,7.61,4.51,10198.37262442086
0.31,3,1,4,62.6,59.0,4.29,4.33,2.7,-478.7779902211528
0.32,4,3,5,61.7,57.0,4.41,4.44,2.73,917.7817141956602
0.32,4,5,3,62.1,55.0,4.43,4.4,2.74,563.4252890757825
1.07,4,4,2,61.9,56.0,6.55,6.61,4.07,5980.482996135388
1.51,3,2,3,62.3,59.0,7.28,7.32,4.55,9712.610854615508
0.36,4,3,2,61.4,55.0,4.61,4.64,2.84,-248.9479434860209
0.5,4,3,5,61.4,57.0,5.1,5.13,3.14,2285.241860311601
1.03,3,5,3,61.2,59.0,6.53,6.47,3.98,6246.512601765335
0.54,4,2,6,61.8,55.0,5.21,5.24,3.23,2817.81670739431
0.32,3,3,2,62.6,58.0,4.35,4.37,2.73,-752.2588582572321
1.1,3,2,2,61.6,56.0,6.66,6.61,4.09,5464.167608050064
0.71,3,6,2,61.3,58.0,5.75,5.73,3.52,3314.178294145614
0.7,1,5,1,62.9,56.0,5.63,5.66,3.55,2167.8452159733606
0.8,1,2,1,58.4,61.0,6.02,6.06,3.53,2179.966619792718
0.73,3,6,3,59.8,58.0,5.89,5.85,3.51,4032.396131191285
1.0,1,5,3,63.7,56.0,6.37,6.34,4.05,5693.598026828331
0.41,4,4,6,61.7,57.0,4.77,4.8,2.95,2399.807716104923
0.24,4,4,6,61.1,56.0,4.01,4.05,2.47,1300.559560462903
0.55,3,3,2,60.1,61.0,5.32,5.29,3.19,1013.0661527512925
0.71,0,4,2,59.8,70.0,5.89,5.72,3.48,1992.980757668506
0.37,2,5,6,60.9,56.0,4.65,4.67,2.84,2246.572497536571
1.11,3,2,3,62.6,58.0,6.63,6.59,4.14,5963.778795566284
0.3,4,4,5,62.3,54.0,4.32,4.35,2.7,1132.2243070227255
0.51,2,3,3,63.5,57.0,5.06,5.05,3.21,1012.399870565002
2.1,1,1,1,62.9,64.0,8.15,8.1,5.11,13570.827589815228
0.41,2,1,5,59.9,57.0,4.87,4.91,2.93,751.306985399001
1.11,3,5,4,61.2,58.0,6.69,6.65,4.08,7497.4520402868875
1.02,2,3,2,61.3,56.0,6.43,6.53,3.97,5032.597367787792
0.55,2,3,2,60.1,61.0,5.32,5.29,3.19,892.8449171909274
0.53,1,5,3,63.7,55.0,5.15,5.12,3.27,1711.1278750415995
2.01,2,4,1,63.3,59.0,7.98,7.89,5.02,13933.690238821642
0.5,4,2,4,61.4,54.0,5.13,5.16,3.16,1513.945558307882
0.33,4,5,6,62.2,55.0,4.42,4.46,2.76,2174.9331837043183
1.11,4,3,2,62.6,57.0,6.64,6.56,4.13,5923.074649221441
1.7,4,1,2,60.4,58.0,7.73,7.67,4.65,10848.860350438017
0.91,2,1,3,59.9,58.0,6.35,6.27,3.78,3829.707088940225
0.3,4,6,3,61.1,56.0,4.32,4.36,2.65,823.8214048312348
1.51,3,4,2,63.0,61.0,7.3,7.27,4.59,9728.944604527367
0.4,2,4,4,60.4,58.0,4.75,4.79,2.88,1148.809455065706
0.79,4,6,3,61.3,57.0,5.95,6.0,3.66,4651.991057859318
0.64,1,4,0,57.3,64.0,5.75,5.69,3.28,844.5027708664434
0.53,4,5,3,60.9,59.0,5.17,5.21,3.16,2182.2603995004065
0.41,4,4,4,62.0,56.0,4.77,4.81,2.97,1400.3930496220655
0.9,3,4,4,59.0,58.0,6.29,6.33,3.72,5441.199641825476
0.7,2,3,2,62.7,55.0,5.63,5.66,3.54,2185.0285851120825
1.5,4,4,3,61.9,56.0,7.33,7.31,4.53,10437.910262672107
0.98,0,5,1,53.3,67.0,6.82,6.74,3.61,4540.018171957681
0.54,4,3,2,62.0,54.0,5.25,5.27,3.26,1113.6360697309224
0.91,4,5,1,62.7,57.0,6.19,6.26,3.9,4298.353031106584
0.5,4,1,2,62.0,55.0,5.09,5.14,3.17,149.61174845693404
0.34,4,6,3,62.1,55.0,4.49,4.46,2.78,1049.9926717394674
0.34,4,5,4,62.4,55.0,4.47,4.44,2.78,1220.181519567816
0.32,1,2,2,63.1,55.0,4.34,4.37,2.75,-1269.6337172074032
1.04,4,3,3,62.0,57.0,6.5,6.49,4.03,5841.620275895873
0.49,2,4,2,62.3,57.0,5.05,5.07,3.15,727.5737272778424
0.38,4,5,7,61.1,56.0,4.67,4.72,2.87,3062.3467631929316
0.94,3,4,1,62.3,59.0,6.32,6.23,3.91,4042.624524230874
0.57,4,1,3,61.8,57.0,5.31,5.34,3.29,1177.8874102264685
1.5,3,0,3,61.7,56.0,7.33,7.23,4.49,9040.118128924993
0.36,4,6,2,62.0,56.0,4.55,4.61,2.84,697.4902662675495
0.4,1,4,2,63.6,56.0,4.68,4.63,2.96,-124.81558959387985
1.0,2,5,1,63.5,54.0,6.41,6.35,4.05,4846.215498587056
1.03,1,4,3,63.9,59.0,6.35,6.38,4.07,5617.84217699283
0.29,4,4,6,61.1,57.0,4.26,4.29,2.61,1597.0833513239968
0.44,3,3,2,61.9,59.0,4.87,4.82,3.0,120.54224069662223
0.94,3,2,3,60.1,59.0,6.35,6.32,3.81,4554.850998953967
0.36,3,5,3,61.3,60.0,4.54,4.59,2.8,716.2223328389255
0.71,4,2,2,62.3,54.0,5.74,5.76,3.58,2173.8931884368967
0.41,2,2,3,63.4,58.0,4.77,4.66,2.99,-157.5992350488891
0.57,4,3,4,62.1,56.0,5.33,5.3,3.3,2307.0524395869425
1.04,2,6,4,62.3,59.0,6.39,6.48,4.01,7091.60248355968
1.75,3,1,4,60.6,60.0,7.8,7.84,4.74,12141.639245955243
1.14,2,1,3,62.5,59.0,6.63,6.66,4.15,5827.911041372793
0.36,2,4,3,61.3,59.0,4.55,4.6,2.79,290.89006743750406
1.7,4,1,4,62.2,55.0,7.67,7.63,4.76,11830.993183112947
0.55,4,6,4,61.8,55.0,5.29,5.32,3.28,3147.4853105473007
0.3,4,6,5,59.5,56.0,4.38,4.42,2.62,1904.1010342366033
0.71,4,6,1,62.5,57.0,5.7,5.73,3.57,2905.6523424659736
0.75,4,0,1,60.8,57.0,5.91,5.87,3.58,1355.19054187546
0.51,3,5,2,58.8,58.0,5.28,5.23,3.09,1447.4794565881803
1.51,2,2,1,62.3,58.0,7.31,7.35,4.57,8591.448108424447
1.03,1,0,0,58.2,64.0,6.64,6.69,3.88,2914.7541822685635
0.67,0,1,3,57.2,70.0,5.82,5.75,3.31,1371.03121941386
1.23,3,0,3,62.9,59.0,6.85,6.8,4.29,6369.45019663502
1.0,2,5,2,61.1,60.0,6.42,6.47,3.94,5382.593364707376
0.3,3,3,6,60.7,58.0,4.34,4.36,2.64,1198.8060337805487
0.38,4,1,6,60.6,58.0,4.69,4.71,2.85,1240.4888836749574
1.15,4,3,2,61.7,56.0,6.72,6.76,4.16,6388.378476153306
0.7,4,3,4,61.3,59.0,5.68,5.7,3.49,3393.994082258257
0.9,1,3,3,62.9,62.0,6.02,6.06,3.8,4184.19250038695
